一不小心,1
一手遮天,2
一文不值,3
一毛不拔,3
一成不變,3
一波三折,3
一直亮不滅,3
一怒之下,3
一挖再挖,1
一氣之下,3
一場空,2
一無所有,3
一無所長,3
一無是處,3
一塌糊塗,3
一團漆黑,2
一團糟,1
一窩蜂,1
一暴十寒,3
一樣產生,1
一髮千鈞,2
一顆老鼠屎壞了一鍋粥,3
一擲千金,3
一觸即潰,2
七零八落,2
七竅生煙,2
了不起,1
人不知，鬼不覺,3
人不為己，天誅地滅,3
人行問題,1
人行道凹洞,1
人行道凹槽,1
人行道地面高低,1
人行道困難,1
人行道坎坷,1
人行道坑洞,1
人行道前後高低,1
人行道時積水,1
人行道根本,1
人行道破洞,1
人行道破爛,1
人行道缺口,1
人行道嚴重不足,2
人形路障,1
人身危險,1
人身安全,1
人身安危,1
人身安危問題,1
人身攻擊,2
人身財產,1
人為財死，鳥為食亡,3
人員惡意,2
入口處都會積水,1
刁蠻,2
刁鑽,2
三天打魚兩天曬網,3
三心二意,1
三寶,1
上下落差,1
上述缺失,1
下雨天化糞池積水,2
下雨天汙水,1
下雨天坑洞,1
下雨天常會積水,1
下雨天都會積水,2
下雨天積水,2
下雨天積水情形,1
下流,3
下陷,1
下等,3
下賤,3
千金一擲,1
千鈞一髮,1
千瘡百孔,2
千篇一律,1
千變萬化,2
口是心非,3
口蜜腹劍,3
土地產權糾紛,2
土地錯誤,1
土地屬性疑義,1
土氣,1
土得掉渣,3
土裡土氣,3
大大的坑洞,1
大片積水情形,1
大失所望,3
大正街路口坑洞,1
大吃一驚,1
大地震,3
大坑洞,2
大坑疤,2
大災難,2
大阻塞,1
大雨路面積水,2
大型路障,2
大家危險,2
大浩劫,2
大海撈針,1
大缺口,2
大動肝火,3
大問題,2
大樓住戶生命,1
大樓住戶睡眠,1
大樓住戶機車,1
大噪音,1
大樹樹頭,1
大樹斷根,1
大錯特錯,3
大驚失色,3
孑然一身,3
寸草不生,2
小肚雞腸,3
小家子氣,3
小氣,2
小破洞,1
小缺,1
小缺口,1
小臭味,1
小疏忽,1
小,1
小落差,1
小擦傷,1
山搖地動,1
山窮水盡,1
工程時噪音,1
工程噪音,2
已多天,2
已多日,2
已多日故障,2
已多年,2
已多年都,2
已空閒,1
已非第,1
已故障,1
已故障多日,2
已約數月,3
已破洞,1
已崩壞,1
已被,1
已損壞,1
才不見了,1
才錯愕,1
不一致,1
不人道,1
不三不四,2
不大重要,1
不才,1
不才員工,1
不中用,1
不仁不義,1
不公,1
不公正,3
不分青紅皂白,3
不切實際,3
不友好,1
不友善,1
不少民怨,2
不文明,1
不文雅,1
不方便,1
不以為然,3
不可一世,2
不可收拾,2
不可行,1
不可告人,1
不可更新,1
不可恢復,1
不可容忍,2
不可挽回,2
不可接受,1
不可救藥,2
不可理喻,2
不可愛,1
不可補救,1
不可逾越,3
不可讀,1
不巧,1
不平,1
不平害,1
不平問題,1
不平產生,1
不平等,2
不平落差,1
不平導致,1
不平整,1
不平衡,1
不打緊,1
不正直,2
不正派,3
不正常,2
不正當,2
不民主,1
不甘心,1
不光明,1
不光彩,1
不划算,1
不合宜,1
不合法,1
不合時令,1
不合時宜,1
不合格,1
不合情理,1
不合理,1
不合語法,1
不合適,1
不合邏輯,1
不同意,1
不名譽,1
不好用,1
不好吃,1
不好使,1
不好客,1
不好看,1
不好意思,1
不好意思反應,1
不好意思來信,1
不好過,1
不好賣,1
不好聽,1
不安不便,1
不成功,1
不成材,1
不成樣子,1
不成熟,1
不成體統,1
不死心,1
不行,1
不冷不熱,2
不利,1
不利身,1
不利車輛,1
不利兒童,1
不利長者,1
不利排水,1
不利輪椅,1
不努力,1
不均勻,1
不妙,1
不妥,1
不孝,3
不肖,2
不肖人,2
不肖人士,3
不肖中古車,2
不肖市民,2
不肖車,2
不肖業者,3
不良,1
不良人士,3
不良分子,3
不良引發,1
不良市民,2
不良民眾,2
不良示範,2
不良危險,2
不良地主,2
不良改善,1
不良所,1
不良枝,1
不良狀況,1
不良阻塞,1
不良原因,1
不良案例,2
不良問題,1
不良情形,1
不良情況,1
不良設計,2
不良發展,1
不良感受,2
不良補丁,1
不良路,1
不良路面,1
不良路障,1
不良疑慮,1
不良廠商,3
不良緣故,1
不良輪椅,1
不良導致,2
不良頻寬,1
不良觀感,2
不見派員,1
不言而喻,2
不足情況,1
不足掛齒,2
不佳,1
不協調,1
不受重視,3
不受歡迎,1
不周到,1
不和,1
不和諧,1
不和藹,1
不定時會,1
不宜,1
不宜居住,2
不宜說出口,2
不幸,1
不忠,1
不忠誠,1
不明不白,1
不明智,1
不明顯,1
不易,1
不易安全,2
不易情形,1
不易情事,1
不易被,1
不武斷,1
不法,1
不法人士,3
不法份子,3
不法利益者,3
不法事件,3
不法保障,2
不法區域,3
不法情事,3
不法設置,2
不注意,1
不近人情,2
不近情理,2
不亮,1
不便,1
不便人士,1
不便人員,1
不便年紀,1
不便老人,2
不便老人家,2
不便行人,2
不便事宜,1
不便狀況,1
不便娃娃車,2
不便問題,1
不便情形,1
不便情況,1
不便現在,1
不便輪椅,2
不客氣,1
不是滋味,2
不流行,1
不為人知,1
不相適應,2
不科學,1
不美觀,1
不苟言笑,1
不要緊,1
不負責任,3
不重要,1
不修邊幅,3
不倫不類,1
不值得羨慕,2
不屑,3
不悅表示,2
不消化,1
不真誠,2
不真實,2
不能容忍,3
不能解救,2
不虔誠,1
不起眼,1
不乾不淨,3
不健康,1
不夠完善,3
不夠格,2
不夠深,1
不夠意思,2
不夠導致,1
不得當,3
不得體,3
不清不白,2
不清不楚,2
不清楚,1
不爽,3
不現實,1
不理智,1
不祥,1
不規則,1
不規則地面,1
不規則坑洞,2
不規則裂紋,1
不規則碎石,1
不透明,1
不透氣,1
不通已多年,3
不善交際,1
不善交談,2
不堪一擊,3
不堪入目,2
不堪入耳,2
不堪設想,3
不寒而慄,3
不敢領教,2
不痛不癢,2
不登大雅之堂,2
不發達,1
不等,1
不絕如縷,1
不舒服,2
不著邊際,3
不開心,2
不雅觀,2
不愛交際,2
不敬,1
不當,1
不當行為,2
不當利益,3
不當形象,1
不當措施,2
不當理由,1
不當設置,2
不當照片,1
不當態度,1
不當語言,1
不當導致,2
不義行為,3
不詳,1
不詳盡,1
不道德,3
不像話,2
不對,1
不對勁,1
不對稱,1
不滿,3
不滿足,1
不滿意,3
不盡如人意,2
不管三七二十一,1
不管用,1
不精確,1
不聞不問,2
不認真,1
不儉省,1
不寬容,1
不熟練,1
不確切,1
不衛生,1
不適反應,1
不適宜,1
不適於居住,1
不適狀況,1
不適症狀,1
不適情況,1
不適現象,1
不適當,1
不適應,1
不擇手段,3
不應拆除,2
不濟情形,1
不斷反映,1
不斷流水,1
不斷要求,1
不斷產生,1
不禮貌,1
不謹慎,1
不穩定,1
不贊同,2
不贊成,2
不願意,1
不顯眼,1
不體面,1
不靈巧,1
不靈敏,1
仇恨,1
仇視,1
介意,1
內向,1
內向型,1
內疚,2
內政部疑義,1
內部垃圾,1
內部積水,2
公分坑洞,1
公分高低落差,1
公文效率,1
公文錯誤部份,1
公司問題,1
公平原則,1
公平情況,1
公共危險,3
公共安全,2
公共安危,2
公共意外,2
公安危險,3
公安危險事件,3
公安災難,3
公安事件,1
公安事件責任,1
公安事故,2
公安問題,1
公安意外,2
公安疑慮,1
公告故障,1
公告應有,1
公車不易,1
公車不便,1
公車司機不易,1
公車站應有,1
公車都不見了,2
公車駕駛員危險,3
公所問題,1
公信,2
公害植物,2
公廁水龍頭故障,1
公然,1
公園內亂竄,1
公園安全,1
公園安危,2
公園周遭蚊蟲,1
公園垃圾,1
公園垃圾問題,2
公園雨傘節毒蛇,3
公園臭味,2
公園蚊蟲,1
公園設施故障,1
公園煙蒂,1
公園照明燈故障,1
公園塵土,1
公園罰單,1
公園燈故障,1
公園雜草,1
公園雜草長度,1
公權力惡意,2
六親不認,3
冗長,1
凶巴巴,1
凶狠,1
凶悍,1
凶殘,1
凶暴,1
勾心鬥角,3
化糞池臭味,2
化糞池異味,1
反反覆覆,1
反叛,3
反映,1
反映案件,1
反映問題,1
反映基層民意,1
反映痛苦,1
反映路面,1
反映路燈,1
反映噪音問題,2
反映聲音,1
反面,1
反常,1
反感,2
反覆無常,1
天昏地暗,2
天後路面積水,1
天怒人怨,3
天時道路積水,1
天時積水,1
天真,1
天價,2
天噪音,2
天翻地覆,2
太陽能路燈故障,2
少心力,1
少數市民,1
少數民眾,1
少數有錢人,1
少數住戶,1
少數敗類,1
巴結,1
引起反感,1
引發公安,2
引發火災,3
引發民怨,1
引發危險,3
引發身體,1
引發疾病,2
引發病媒蚊,3
引發蚊蟲,1
引發登革熱,3
引發登革熱疫情,3
引發禽流感,3
引發禽流感疫情,3
引發噪音,2
引發聲響,1
引道工程問題,1
心口不一,2
心不在焉,3
心地狹窄,3
心如刀割,3
心如死灰,3
心有餘悸,1
心灰意冷,3
心急,1
心急如焚,3
心狠手辣,3
心疼,1
心胸狹窄,3
心胸狹隘,3
心情沉重,1
心眼小,1
心寒,1
心痛,1
心虛,1
心煩,2
心煩意亂,2
心猿意馬,2
心碎,1
心酸,2
心驚膽戰,3
心驚膽顫,3
手指鮮血,1
手掌大小凹洞,1
手掌大小坑洞,1
手無縛雞之力,2
手腳不乾淨,3
手頭緊,1
支氣管疾病,1
支離破碎,3
文不對題,2
文意不通,1
文縐縐,1
文靜,1
斤斤計較,3
方損失,1
木板不見了,1
欠平順,1
欠完善,1
欠周到,1
毛手毛腳,3
毛骨悚然,2
毛糙,1
毛躁,1
水性楊花,3
水泥不規則,1
水泥問題,1
水洩不通,2
水流不通,1
水溝上方破洞,1
水溝不通,1
水溝不通行道樹,1
水溝內因路,1
水溝水異味,1
水溝平面坑洞,1
水溝破洞,1
水溝臭味,1
水溝蚊蟲,1
水溝異味,1
水溝結構問題,1
水溝裂縫,1
水溝颱風,1
水溝廢棄物,1
水溝槽落差,1
水溝積水,1
水溝鐵欄杆缺口,2
水管破裂,2
水管爆管,1
水銀路燈故障,1
水槽積水,1
水頭故障,1
水頭龍故障,1
火災時,1
火災問題,1
火災意外,1
火災疑慮,1
火花問題,1
火花情事,1
火冒三丈,3
火暴,1
火燒車,2
火爆,1
火警意外,2
世俗,1
世故,1
主要噪音,1
主觀,1
乏人問津,2
乏味,1
他人不便,1
他人生命,1
付之一笑,2
令人不安,2
令人毛骨悚然,2
令人生氣,2
令人作嘔,2
令人疲倦,2
令人討厭,2
令人窒息,2
令人寒心,2
令人惱火,2
令人睏倦,2
令人敬畏,2
令人厭倦,2
令人厭惡,2
令人噁心,2
令人髮指,2
令人遺憾,2
以怨報德,3
充滿危機,2
凸出路面,2
凸路,1
凹凸不平,2
凹凸情況,1
凹凸路面,1
凹坑,1
凹洞問題,1
凹洞碎石,1
凹陷,1
出入口不便,1
出入口問題,1
出入不便,2
出氣,1
出處坑洞,1
出路不便,1
加倍危險,2
包包家庭垃圾,1
包垃圾,1
北路水患,2
半信半疑,2
半真半假,2
占用,1
占用公共,2
占用馬路,2
卡到電線,1
古怪,1
另類噪音,1
只顧自身利益,3
只聽樓梯響，不見人下來,3
叫苦連天,3
叫罵,3
叫囂,3
可以積水,1
可有可無,1
可見坑洞,1
可見垃圾,1
可見碎石,1
可見積水,1
可怕,1
可怕味道,2
可怕奇景,2
可怕後果,2
可恨,1
可恥,1
可笑狀況,1
可惜,1
可悲,1
可惡,1
可疑人物,1
可疑因素,1
可憐,1
可憐小市民,1
可憐工作,1
可憐相,1
台中市路障案件,1
台中蟑螂,1
外人負面印象,1
外來樹種,1
外牆破洞,1
外觀已鏽蝕,1
失去理性,3
失眠症狀,1
失神,2
失常,1
失望,2
失望地,1
失當,1
失落,1
失憶,1
失禮,1
失職人員,2
失職公務員,2
失職行為,2
左右兩難,1
左右為難,1
巧克力肌瘤,1
巨大人孔,1
巨大孔,1
巨大音響,1
巨大傷害,3
巨大噪音,3
巨大聲響,2
市民不易,1
市民不便,1
市民劣根性,1
市民危險,2
市民恐慌,2
市民悲劇,2
市府水溝裂縫,1
市府過失,1
市府團隊螺絲,1
市政路不通,1
市容醜陋,1
市區整體觀感,1
平白無故,2
平時車流噪音,1
平時積水,1
平淡,1
平淡無味,2
平淡無奇,2
平鋪直敘,2
平整擔心,1
幼兒安全,1
幼稚,1
打入十八層地獄,3
打入冷宮,3
打球噪音,2
打滑,1
打擾,1
斥責,3
斥罵,3
未列計劃,3
未成熟,1
未老先衰,2
未受過教育,2
未將,2
未揭露,1
未開通,1
未標示,1
未親自處理,2
未歸類,1
本人急電,1
本公司權益,1
本戶苦衷,1
本巷道路霸,1
民心都不見了,3
民生用水問題,1
民生危險,1
民生物資漲幅,1
民宅問題,1
民怨沸騰,3
民怨情況,1
民害民短視,2
民異議,1
民眾不易,1
民眾不便,1
民眾危險,1
民眾安危,1
民眾安危情事,1
民眾恐慌,2
民眾惡意,2
民間疾苦,2
民詬病,1
民漠,1
氾濫成災,1
犯有罪行,3
瓦斯味,2
瓦斯味道,2
瓦斯毒氣,3
瓦斯氣味,2
瓦斯管線因素,1
瓦斯爆炸,2
生死攸關,2
生死線,2
生命危險,2
生命安全問題,1
生命財產,1
生命財產安全,1
生命跡象,1
生長過盛,1
生活不便,1
生氣,2
生蚊子,1
生疏,1
生態浩劫,2
生憾事,2
生澀,1
用不著,1
由衷希望,1
由衷建議,1
由誰負責,1
申訴中華電信,1
申訴內容,1
申訴信息,1
申訴故障,1
申請案,1
申請案件,1
申請路口監視器,1
申請增設路燈,1
申請賠償金,1
白工,1
白天機車狂飆,1
白白,1
白光路燈故障,1
白忙,1
白色箭頭坑洞,1
白斑,1
白搭,1
白髮人,1
皮毛,1
目中無人,3
目光凶狠,3
目光短淺,3
目前已故障,1
目前因泥巴,1
目前因雨水,1
目前因路,1
目前因路面,1
目前因燈泡,1
目前汙水,1
目前係颱風,1
目前故障,1
目前毒草,1
目前登革熱,2
目前登革熱疫情,2
目前裂縫,1
目前路面積水,1
目前路霸情況,1
目前噪音,1
目前積水,1
目前雜草,1
目前雜草數量,1
目瞪口呆,1
石臼積水,1
石破天驚,2
石塊廢棄物,1
石頭雜物,1
穴雜草,1
立式站牌不見了,2
丟三落四,3
丟臉,2
交通不便,2
交通危險,3
交通危險性,1
交通安危,1
交通安危問題,1
交通事故,1
交通事故乙,1
交通事故問題,1
交通事故頻率,1
交通糾紛,1
交通堵塞,2
交通視線死角,1
交通意外,1
交通疑慮,1
交通噪音,1
兇猛,1
兇惡,1
光怪陸離,2
光害,1
光線不足,1
光醫藥費,1
全故障,2
全家公敵,2
全部坑洞人孔,1
全部積水,2
共犯情節,1
共犯結構,1
冰冷,1
刑事案件,1
刑事責任,1
刑法第,1
列罰則,1
劣等,1
劣等民族,1
劣等情形,1
劣質,1
危交通,1
危急,1
危急事件,2
危害,2
危害人身,2
危害人體,2
危害公安問題,2
危害市民,2
危害民眾,2
危害民眾生命,2
危害安全,2
危害行人,2
危害行人乙,2
危害行人安危,2
危害居民住家,2
危害社區環境,2
危害社會,3
危害路樹,1
危害道路,1
危害樹木,1
危害機車騎士,2
危害環境,3
危規,1
危慮,1
危橋,3
危機四伏,3
危機重重,3
危險,1
危險乙,1
危險大家,2
危險工程,2
危險不便,1
危險民眾,2
危險目前,1
危險危險,2
危險因子,1
危險因素,1
危險地,1
危險地址,1
危險地帶,2
危險地點,2
危險至極,3
危險行為,2
危險行為人,2
危險位置,1
危險困難,2
危險坑洞,2
危險坑洞部分,2
危險車,2
危險事件,2
危險事宜,2
危險事故,2
危險事情,2
危險事項,2
危險性乙案,2
危險性已,2
危險性植物,1
危險性道路坑洞,2
危險物,2
危險物品,2
危險狀況,2
危險狀態,2
危險雨季,1
危險係數,1
危險建物,2
危險建築,2
危險時刻,1
危險動作,2
危險區域,2
危險問題,2
危險情形,2
危險情事,2
危險情況,2
危險設施,2
危險程度,1
危險意外,2
危險跡象,1
危險路,1
危險路口,1
危險路段,1
危險路面,1
危險道路,1
危險電纜,2
危險疑慮,1
危險管線,2
危險障礙物,1
危險廣告,1
危險徵兆,1
危險標記,1
危險器材,1
危險樹木,1
危險橋面,3
危險橋樑,3
危險鋼條,2
危險環境,3
危險邊緣,1
吃力,1
吃不開,2
吃重,1
吃醋,1
吃錯藥,3
各種垃圾,1
各種歪理,2
各種疾病,1
各種症狀,1
各種障礙物,1
吊郎當,2
同病相憐,1
同情,1
名不副實,2
名字錯誤,1
名牌故障,1
名牌燈座故障,1
名過其實,2
名譽掃地,1
因素煩惱,1
在困難中,1
在意,1
地下道積水,1
地方惡勢力,3
地主惡意,2
地位低下,1
地址錯誤情況,1
地底下竄,1
地板泥土泥濘,1
地面凹洞,1
地面尖刺鐵條,2
地面坑洞,1
地面垃圾,1
地面破洞,1
地面高低落差,1
地面落差,1
地面落差情事,1
地面標線錯誤,1
地面雜草,1
地動山搖,2
地區危險性,1
地淤泥,1
地勢落差問題,1
地雷補丁,1
地獄般,1
地層下陷,1
地質鬆軟,1
地震問題,1
地震壓力,1
地點坑洞,1
地點蚊蟲,1
地點道路坑洞,1
地點錯誤,1
地覆天翻,3
地雜草,1
地權糾紛,1
多日大雨,1
多危險,2
多尖峰,1
多年坑洞,2
多坑,1
多事,1
多事故,2
多病,1
多處凸起,1
多處凹凸,1
多處凹洞,1
多處凹痕,1
多處汙泥,1
多處坑洞,1
多處垃圾,1
多處阻塞,1
多處故障,1
多處破裂,1
多處缺口,1
多處高低,1
多處問題,1
多處裂紋,1
多處裂痕,1
多處裂縫,1
多處損傷,1
多處瑕疵,1
多處碎石,1
多處補丁,1
多處鼻涕,1
多處積水,1
多處擦傷,1
多處雜草,1
多處變形,1
多愁善感,2
多補丁,1
多種噪音,1
多餘,1
多壓力,1
多變,1
奸詐,2
好多洞,1
好多蚊子,2
好多被害,2
好多跳蚤,1
好多醜陋,2
好困難,1
如喪考妣,3
如履薄冰,3
如臨大敵,3
如臨深淵,3
妄自菲薄,1
妄想,1
守株待兔,1
守舊,1
安全事件,1
安全島雜草,1
安全秩序,1
安全健康,1
安全情事,1
安全疑慮,1
安全疑慮問題,1
安全隱患,1
安全隱憂,1
安全權益甚鉅,2
安危問題,1
尖峰時刻,1
尖峰時段,1
尖峰時段人潮,1
尖峰時段公車,1
尖峰時間,1
尖峰時間車輛,1
尖峰時間單向,1
尖峰時間道路,1
尖峰期,1
尖酸刻薄,3
尖嘴猴腮,3
尖銳物,1
尖銳物品,1
尖銳面,1
尖銳處,1
尖銳稜角,1
尖銳聲音,1
年久失修,3
年少輕狂,2
式馬桶故障,1
式裂痕,1
式路霸,1
式障礙物,1
式噪音,1
式餐廳油煙,1
忙碌不克,1
忙線,1
成事不足，敗事有餘,3
成蟲蛀,1
扣款,1
扣款事宜,1
扣款部分,1
扣薪,1
收集垃圾,1
早晨人行道樹葉,1
早餐店噪音,1
有一搭沒一搭,3
有口無心,2
有失身份,2
有名無實,2
有始無終,3
有毒,1
有毒性,1
有害,1
有傷風化,2
有罪,1
有嘴無心,2
有頭無尾,2
有點髒,2
有礙市容,1
有礙市容觀瞻,2
有礙觀瞻,3
有難度,1
次大水,1
次申訴,1
次流感,2
次風災,2
次案件,1
次級瓦斯,1
次處罰,1
次颱風,2
次難關,1
死人事件,3
死人時,3
死人慘劇,3
死人噪音,3
死亡已,2
死亡車禍,3
死亡車禍才,3
死亡事故,3
死亡案件,3
死亡病例,3
死亡現象,3
死亡路口,3
死心眼,1
死心塌地,2
死水狀態,1
死去活來,2
死角疑慮,1
死巷不通,1
死氣沉沉,3
死腦筋,2
死路樹,1
死樹,1
汎期,1
汎期颱風,2
汗顏,1
汙水垃圾,1
汙泥式,1
汙泥積水,1
汙染,2
